id,price
188939,53368.58
188940,13198.641
188941,76847.92
188942,73884.0
188943,73989.67
188944,38640.92
188945,17958.2
188946,36003.785
188947,40505.086
188948,65594.42
188949,171060.8
188950,28903.268
188951,38182.875
188952,10039.983
188953,11870.925
188954,22577.46
188955,76025.64
188956,25006.174
188957,35278.22
188958,30303.385
188959,11997.239
188960,49058.76
188961,70848.414
188962,15376.76
188963,67611.81
188964,43511.477
188965,9241.222
188966,54339.53
188967,50616.277
188968,26907.957
188969,33196.395
188970,39564.145
188971,34584.11
188972,105732.81
188973,92759.72
188974,37929.46
188975,24389.537
188976,14980.569
188977,27498.625
188978,12423.534
188979,50384.17
188980,18995.188
188981,18007.537
188982,30722.215
188983,98883.97
188984,25829.988
188985,18726.582
188986,22873.229
188987,47876.816
188988,22716.117
188989,49082.15
188990,48391.6
188991,53495.242
188992,28168.016
188993,29753.234
188994,35623.254
188995,32206.457
188996,22386.852
188997,88403.3
188998,55067.004
188999,15222.093
189000,12116.755
189001,26181.23
189002,42706.605
189003,32414.799
189004,53584.21
189005,49079.004
189006,56700.324
189007,34918.92
189008,30858.545
189009,14539.764
189010,39504.457
189011,36080.13
189012,53844.914
189013,28793.344
189014,29915.133
189015,23217.535
189016,52117.508
189017,12682.401
189018,22256.422
189019,13050.106
189020,17588.79
189021,43859.06
189022,49933.984
189023,70005.41
189024,23769.803
189025,61925.93
189026,16668.672
189027,13238.893
189028,55606.957
189029,19219.303
189030,19995.242
189031,34327.957
189032,45522.254
189033,10368.951
189034,101493.6
189035,75986.336
189036,98925.11
189037,24843.793
189038,51220.348
189039,58530.023
189040,14994.386
189041,15384.222
189042,25161.158
189043,54227.234
189044,34729.055
189045,42451.402
189046,13845.05
189047,15910.184
189048,12933.908
189049,68980.836
189050,43264.938
189051,17196.328
189052,36564.977
189053,33369.043
189054,49183.72
189055,33147.55
189056,15127.16
189057,21121.104
189058,13002.976
189059,78609.125
189060,14291.242
189061,24447.727
189062,25146.205
189063,29803.672
189064,11199.686
189065,31293.473
189066,19535.457
189067,59987.832
189068,19479.578
189069,32127.238
189070,59496.215
189071,33158.88
189072,97727.55
189073,46741.85
189074,25634.838
189075,34766.12
189076,26276.094
189077,47628.086
189078,54016.945
189079,29347.479
189080,86688.28
189081,35267.418
189082,20610.389
189083,22114.352
189084,31081.514
189085,82175.234
189086,11894.261
189087,64781.25
189088,52193.973
189089,70292.95
189090,14645.925
189091,50802.223
189092,10863.482
189093,66738.5
189094,47401.434
189095,22916.445
189096,25124.402
189097,77757.016
189098,22869.607
189099,14509.068
189100,12829.496
189101,41101.3
189102,138937.19
189103,52246.8
189104,10426.443
189105,48069.492
189106,50244.082
189107,25886.906
189108,34012.59
189109,61385.49
189110,10733.039
189111,12499.5
189112,24190.176
189113,100442.195
189114,13830.626
189115,19591.031
189116,18559.283
189117,19881.832
189118,34017.88
189119,26683.799
189120,74365.46
189121,50223.79
189122,10382.949
189123,20605.717
189124,37200.562
189125,100258.93
189126,16458.059
189127,34912.242
189128,19840.258
189129,15374.992
189130,105569.11
189131,53981.816
189132,22801.012
189133,84729.82
189134,23450.209
189135,54590.0
189136,88399.086
189137,24424.494
189138,12026.435
189139,10554.6
189140,11089.586
189141,12468.207
189142,11920.508
189143,11294.224
189144,13398.814
189145,86934.305
189146,34258.383
189147,27753.35
189148,35228.21
189149,35093.156
189150,47583.2
189151,26983.412
189152,45335.754
189153,38391.92
189154,14073.43
189155,11782.922
189156,71017.87
189157,11808.769
189158,11675.908
189159,30359.428
189160,37660.715
189161,11709.566
189162,12454.424
189163,32207.49
189164,15218.592
189165,21932.594
189166,143591.52
189167,20511.383
189168,20760.43
189169,35669.195
189170,66930.73
189171,10668.074
189172,57465.688
189173,14311.201
189174,41969.75
189175,10474.167
189176,35868.68
189177,57073.18
189178,73922.34
189179,15163.852
189180,72312.08
189181,22225.938
189182,17460.107
189183,53740.273
189184,77127.336
189185,15937.798
189186,102845.38
189187,107548.95
189188,56575.81
189189,12849.628
189190,40779.574
189191,17200.207
189192,56641.75
189193,41158.508
189194,60659.54
189195,14358.439
189196,12228.182
189197,16616.365
189198,27508.875
189199,12933.495
189200,26814.355
189201,28788.672
189202,16875.53
189203,27857.543
189204,17785.146
189205,34991.062
189206,36961.117
189207,87293.82
189208,24669.168
189209,35632.35
189210,63206.957
189211,12782.05
189212,13642.592
189213,62584.89
189214,114451.74
189215,33991.773
189216,62318.027
189217,44487.53
189218,74514.15
189219,16978.709
189220,45785.6
189221,32832.633
189222,43072.12
189223,53098.758
189224,19231.848
189225,25989.064
189226,56553.703
189227,55161.07
189228,14388.723
189229,69860.28
189230,23039.02
189231,65190.74
189232,44695.4
189233,33956.71
189234,51391.504
189235,62885.656
189236,63787.785
189237,36159.45
189238,45826.043
189239,19163.064
189240,36844.258
189241,11988.213
189242,14420.599
189243,56716.41
189244,29481.344
189245,39514.242
189246,13901.372
189247,43335.555
189248,48155.355
189249,28228.871
189250,20347.137
189251,51749.984
189252,19855.047
189253,85337.71
189254,24424.807
189255,30968.707
189256,36156.805
189257,38253.188
189258,12258.374
189259,33107.613
189260,30648.969
189261,74864.63
189262,27747.168
189263,62641.477
189264,63100.742
189265,57722.062
189266,46646.12
189267,64996.81
189268,79083.91
189269,25192.129
189270,43366.78
189271,80135.62
189272,51744.97
189273,68267.414
189274,129829.375
189275,82717.125
189276,53515.418
189277,35296.023
189278,62372.855
189279,121772.05
189280,58513.58
189281,22512.383
189282,63116.45
189283,100170.94
189284,36811.324
189285,26560.785
189286,42513.586
189287,53345.31
189288,68710.4
189289,16325.919
189290,37857.254
189291,46233.973
189292,13314.094
189293,37738.0
189294,35205.53
189295,15443.423
189296,14531.929
189297,35595.375
189298,53494.586
189299,36383.508
189300,179151.75
189301,12526.145
189302,49860.953
189303,19619.977
189304,60790.78
189305,45651.953
189306,34681.934
189307,76631.99
189308,43095.58
189309,46378.684
189310,43568.63
189311,45234.02
189312,36471.86
189313,81283.92
189314,39754.793
189315,46417.777
189316,88239.445
189317,40715.152
189318,15640.941
189319,22405.207
189320,49239.184
189321,59137.26
189322,16325.309
189323,11204.048
189324,61899.973
189325,27552.1
189326,11507.551
189327,15014.218
189328,50934.047
189329,19726.594
189330,63905.797
189331,58931.547
189332,57530.84
189333,19110.605
189334,13323.655
189335,25211.574
189336,10068.151
189337,13902.952
189338,45756.89
189339,53490.89
189340,22567.92
189341,110195.58
189342,31757.535
189343,61810.08
189344,32398.09
189345,21745.732
189346,13352.839
189347,61893.367
189348,81195.54
189349,65217.293
189350,25056.785
189351,66860.73
189352,66270.73
189353,10757.864
189354,76576.125
189355,26231.066
189356,25293.875
189357,21222.988
189358,101456.586
189359,23439.613
189360,94045.67
189361,11276.127
189362,21367.121
189363,68569.56
189364,21683.596
189365,86215.52
189366,16729.402
189367,28591.646
189368,61652.332
189369,45035.65
189370,18132.867
189371,50131.35
189372,35052.715
189373,125716.69
189374,27383.832
189375,39080.53
189376,10591.037
189377,12637.53
189378,37078.523
189379,62669.8
189380,21136.129
189381,32542.885
189382,61252.582
189383,47113.125
189384,22061.41
189385,71679.53
189386,29015.14
189387,11940.379
189388,45454.887
189389,95552.73
189390,65475.438
189391,34089.39
189392,11362.494
189393,14584.259
189394,10805.646
189395,12782.969
189396,22218.89
189397,79582.43
189398,18249.033
189399,24553.922
189400,36612.953
189401,36819.59
189402,61042.625
189403,35181.41
189404,45238.1
189405,112721.195
189406,31400.574
189407,40115.89
189408,89052.13
189409,30458.984
189410,94205.72
189411,52253.516
189412,41818.184
189413,95038.39
189414,162076.84
189415,36858.242
189416,26932.809
189417,17070.426
189418,49803.555
189419,22762.758
189420,36066.75
189421,82519.22
189422,85992.98
189423,48257.703
189424,87416.82
189425,42522.617
189426,12421.684
189427,43665.926
189428,16585.758
189429,14881.992
189430,20590.555
189431,37178.64
189432,24084.32
189433,87730.91
189434,43369.07
189435,16920.367
189436,20139.744
189437,23593.613
189438,21436.44
189439,15226.251
189440,37377.918
189441,66609.484
189442,62842.38
189443,93134.836
189444,19856.182
189445,61211.066
189446,117795.7
189447,15167.234
189448,150195.33
189449,10597.548
189450,38344.97
189451,31709.137
189452,18566.37
189453,30334.766
189454,81155.88
189455,26468.277
189456,94451.41
189457,11414.701
189458,94256.164
189459,23817.781
189460,29778.805
189461,65475.04
189462,58768.797
189463,27187.012
189464,28158.371
189465,71763.03
189466,15311.603
189467,37275.56
189468,19440.527
189469,13671.619
189470,85855.76
189471,69136.96
189472,42150.832
189473,10468.54
189474,72731.055
189475,28925.348
189476,42738.27
189477,37369.035
189478,57980.734
189479,49894.87
189480,17130.441
189481,58173.844
189482,18548.455
189483,105069.87
189484,25915.484
189485,12196.443
189486,43974.29
189487,13157.526
189488,21767.215
189489,171127.12
189490,51066.508
189491,56351.1
189492,48423.375
189493,21771.045
189494,90656.28
189495,11713.139
189496,55597.785
189497,51736.324
189498,21541.87
189499,96605.84
189500,19084.182
189501,14432.03
189502,17403.766
189503,36708.18
189504,21803.635
189505,42262.445
189506,118500.2
189507,48520.723
189508,43587.98
189509,58079.58
189510,28434.129
189511,17555.15
189512,45528.625
189513,66749.98
189514,10986.768
189515,48980.06
189516,11419.239
189517,10668.195
189518,39225.945
189519,17495.322
189520,41573.113
189521,49216.86
189522,40534.47
189523,50972.637
189524,27788.736
189525,90918.125
189526,16046.336
189527,47854.16
189528,43172.61
189529,58333.137
189530,41827.586
189531,11665.8
189532,21124.377
189533,87281.516
189534,93976.82
189535,75571.766
189536,52735.895
189537,52025.06
189538,36536.953
189539,33868.527
189540,26855.934
189541,18423.549
189542,50963.945
189543,42783.824
189544,67971.57
189545,9970.501
189546,43026.805
189547,65041.746
189548,51443.832
189549,35212.715
189550,41214.65
189551,20085.295
189552,59518.83
189553,96717.26
189554,38837.207
189555,99786.19
189556,25044.432
189557,47500.367
189558,134515.75
189559,204683.42
189560,103850.05
189561,26302.62
189562,54623.367
189563,31605.746
189564,15477.354
189565,49836.406
189566,57310.59
189567,71949.81
189568,10661.292
189569,48706.16
189570,15571.624
189571,24190.943
189572,17374.953
189573,67360.13
189574,21251.393
189575,76558.59
189576,87643.38
189577,59636.29
189578,53641.996
189579,86980.22
189580,37931.355
189581,33516.484
189582,172683.92
189583,48220.453
189584,59105.676
189585,110387.234
189586,55590.047
189587,9889.023
189588,59138.66
189589,33606.81
189590,73437.3
189591,44359.656
189592,47424.64
189593,71516.51
189594,47604.074
189595,24027.59
189596,55323.625
189597,26144.912
189598,10711.127
189599,85881.49
189600,52153.77
189601,86322.086
189602,65179.137
189603,85661.87
189604,26239.104
189605,68465.14
189606,66248.77
189607,54388.48
189608,26707.559
189609,95008.66
189610,80022.414
189611,86228.63
189612,55783.3
189613,27040.156
189614,15724.1045
189615,54146.777
189616,64492.98
189617,77498.125
189618,11146.643
189619,62963.34
189620,12139.837
189621,23546.63
189622,50306.285
189623,21217.275
189624,35936.758
189625,42138.414
189626,51675.285
189627,28863.459
189628,85537.13
189629,26977.78
189630,13665.504
189631,37677.35
189632,39865.73
189633,53534.266
189634,37031.98
189635,46686.902
189636,14092.427
189637,17607.324
189638,13889.682
189639,54599.555
189640,119448.18
189641,20230.186
189642,55598.305
189643,20031.764
189644,10596.287
189645,64492.02
189646,36142.91
189647,66452.9
189648,23939.113
189649,35143.18
189650,54659.375
189651,83589.414
189652,17060.176
189653,53618.566
189654,41202.34
189655,95411.78
189656,39380.617
189657,15713.048
189658,33239.85
189659,49068.367
189660,15907.227
189661,59295.78
189662,19395.172
189663,65147.742
189664,61540.51
189665,42013.71
189666,22473.059
189667,29919.34
189668,43178.695
189669,27056.182
189670,34599.47
189671,18900.895
189672,77645.35
189673,47746.92
189674,19059.53
189675,23820.809
189676,13761.475
189677,72024.625
189678,30304.066
189679,34498.59
189680,84594.61
189681,32370.305
189682,24418.482
189683,27426.766
189684,19563.664
189685,93341.914
189686,10416.576
189687,10672.476
189688,10615.875
189689,26065.842
189690,39724.727
189691,33373.613
189692,11190.212
189693,51733.35
189694,18633.48
189695,76371.375
189696,76752.03
189697,18647.416
189698,15811.931
189699,11537.744
189700,13083.815
189701,23312.957
189702,77661.13
189703,10252.961
189704,81860.22
189705,58532.75
189706,31891.143
189707,52410.477
189708,19368.07
189709,13715.235
189710,12251.379
189711,21480.344
189712,16485.791
189713,16052.797
189714,28431.188
189715,11379.969
189716,57775.38
189717,42275.688
189718,10489.595
189719,10701.186
189720,59383.008
189721,14412.878
189722,22687.07
189723,29967.48
189724,11163.585
189725,29631.475
189726,64262.125
189727,15035.402
189728,59486.742
189729,21029.875
189730,65906.484
189731,25547.703
189732,69132.1
189733,64834.004
189734,38052.35
189735,60303.098
189736,12802.569
189737,18830.336
189738,74762.445
189739,121495.055
189740,29093.773
189741,101228.3
189742,37717.914
189743,14987.433
189744,62247.168
189745,33683.492
189746,50330.35
189747,32228.596
189748,51499.055
189749,20328.713
189750,10732.355
189751,54677.715
189752,16708.926
189753,49068.758
189754,66695.5
189755,90873.12
189756,11720.209
189757,86533.1
189758,20812.102
189759,118382.64
189760,63753.785
189761,13631.68
189762,72389.69
189763,23898.508
189764,54586.19
189765,29653.523
189766,84510.6
189767,11616.42
189768,14370.806
189769,12392.197
189770,53684.367
189771,13161.718
189772,12755.385
189773,50841.67
189774,45702.805
189775,24351.62
189776,148922.84
189777,13184.746
189778,19261.855
189779,47510.55
189780,10112.4375
189781,11213.054
189782,45514.418
189783,110420.72
189784,65984.12
189785,58270.61
189786,73603.22
189787,110191.586
189788,48433.65
189789,18521.525
189790,24516.81
189791,27255.592
189792,11417.182
189793,44679.45
189794,74795.71
189795,85710.305
189796,85022.445
189797,30431.562
189798,28592.11
189799,43354.797
189800,31707.41
189801,60712.453
189802,44141.203
189803,18229.512
189804,10640.24
189805,40951.535
189806,31026.443
189807,11308.214
189808,16424.879
189809,49264.8
189810,11141.357
189811,60928.562
189812,54121.7
189813,78011.19
189814,42092.605
189815,12829.681
189816,20663.045
189817,73212.59
189818,32614.045
189819,62557.62
189820,43220.12
189821,49841.906
189822,33255.215
189823,16889.307
189824,97191.27
189825,69201.73
189826,23100.14
189827,26452.225
189828,28550.793
189829,23897.326
189830,11490.274
189831,52009.97
189832,59708.773
189833,45434.62
189834,15369.834
189835,12294.224
189836,60380.625
189837,33218.332
189838,24558.6
189839,36961.387
189840,80424.664
189841,37831.766
189842,23004.035
189843,38735.344
189844,35022.316
189845,47696.395
189846,32893.83
189847,78501.27
189848,41452.625
189849,14974.21
189850,32334.588
189851,82717.12
189852,14338.065
189853,38048.73
189854,50264.58
189855,11044.615
189856,24999.008
189857,14415.131
189858,41817.8
189859,45677.645
189860,12536.474
189861,20463.053
189862,21236.32
189863,20966.594
189864,77621.46
189865,40170.805
189866,17278.807
189867,72247.91
189868,36347.156
189869,35182.656
189870,42031.32
189871,47143.793
189872,16304.683
189873,33511.453
189874,39451.453
189875,32811.81
189876,45399.36
189877,50696.516
189878,57418.316
189879,71423.22
189880,26754.02
189881,92836.875
189882,62015.395
189883,30255.531
189884,33606.383
189885,29315.043
189886,76592.95
189887,41472.938
189888,110875.26
189889,24083.766
189890,23757.73
189891,26210.168
189892,48113.973
189893,20935.145
189894,29394.826
189895,36529.91
189896,18012.07
189897,32059.402
189898,68276.58
189899,19773.953
189900,21533.482
189901,50638.816
189902,15554.05
189903,50904.707
189904,229633.84
189905,42413.29
189906,55406.17
189907,61109.117
189908,15521.285
189909,68425.05
189910,16929.408
189911,100483.31
189912,95387.88
189913,15265.802
189914,53320.625
189915,54865.477
189916,59012.79
189917,74100.96
189918,22847.346
189919,60116.438
189920,71017.62
189921,61110.32
189922,23143.37
189923,69741.3
189924,23192.898
189925,50043.812
189926,82505.72
189927,18069.758
189928,107442.93
189929,66831.055
189930,12525.629
189931,41019.742
189932,29686.752
189933,18159.57
189934,21460.646
189935,9729.961
189936,33862.36
189937,11066.326
189938,11124.031
189939,10804.389
189940,29631.672
189941,56815.37
189942,55797.46
189943,59965.895
189944,82105.414
189945,26598.898
189946,21241.062
189947,10850.158
189948,53178.613
189949,14994.833
189950,24034.953
189951,39107.168
189952,98237.47
189953,70681.305
189954,10734.704
189955,11996.073
189956,10352.061
189957,39000.766
189958,35547.727
189959,99844.15
189960,44694.277
189961,74781.266
189962,66974.516
189963,32353.043
189964,55959.844
189965,12866.34
189966,12898.576
189967,44622.58
189968,43689.39
189969,25222.746
189970,11222.108
189971,57193.0
189972,80138.52
189973,58881.0
189974,49932.14
189975,60220.36
189976,15275.621
189977,40440.05
189978,10942.152
189979,45193.81
189980,81187.12
189981,36332.465
189982,46678.19
189983,19916.66
189984,58624.406
189985,44053.492
189986,63919.805
189987,29403.584
189988,10627.908
189989,96826.12
189990,60577.11
189991,54511.098
189992,22635.596
189993,99836.31
189994,32871.656
189995,36394.74
189996,69322.89
189997,14681.431
189998,41874.9
189999,13426.27
190000,65396.39
190001,60168.26
190002,25873.738
190003,36229.77
190004,25424.223
190005,38110.9
190006,90689.19
190007,40543.297
190008,109220.81
190009,42610.03
190010,28340.102
190011,51366.758
190012,51146.47
190013,88962.49
190014,29648.91
190015,28515.59
190016,10724.603
190017,23988.754
190018,85351.96
190019,86383.08
190020,29417.133
190021,51991.617
190022,59067.37
190023,35386.43
190024,143300.47
190025,34391.227
190026,34674.375
190027,13072.494
190028,25864.379
190029,46237.96
190030,30649.62
190031,54120.598
190032,43373.223
190033,27560.143
190034,10536.732
190035,42888.99
190036,15137.586
190037,33519.457
190038,57013.973
190039,32265.484
190040,13796.58
190041,50318.156
190042,79904.61
190043,106766.87
190044,12272.652
190045,23570.938
190046,16831.77
190047,34692.61
190048,11368.104
190049,78604.766
190050,111096.25
190051,21483.582
190052,25907.29
190053,33699.742
190054,17218.518
190055,27926.031
190056,11026.87
190057,25110.014
190058,86526.3
190059,45769.496
190060,39872.23
190061,56158.15
190062,82967.29
190063,36770.63
190064,78139.734
190065,26269.365
190066,87870.66
190067,44406.445
190068,64752.445
190069,57492.637
190070,58730.906
190071,12888.398
190072,33170.008
190073,10294.856
190074,29125.332
190075,47650.477
190076,19607.988
190077,41789.734
190078,10712.022
190079,24833.787
190080,54803.516
190081,45801.15
190082,52448.586
190083,57918.58
190084,11524.441
190085,72877.99
190086,29342.768
190087,58858.64
190088,16976.459
190089,18131.887
190090,15702.002
190091,14872.928
190092,14175.26
190093,67243.164
190094,45552.473
190095,10594.934
190096,16745.52
190097,38286.48
190098,56413.625
190099,29490.723
190100,32415.027
190101,43356.44
190102,13842.758
190103,36359.586
190104,26802.775
190105,37173.395
190106,33457.035
190107,13088.428
190108,96584.46
190109,114301.72
190110,85145.47
190111,17578.027
190112,39457.066
190113,99303.78
190114,59708.676
190115,12948.669
190116,32301.062
190117,54053.95
190118,24674.406
190119,37851.3
190120,18518.393
190121,13427.382
190122,41563.02
190123,48146.37
190124,35041.844
190125,114052.56
190126,34867.094
190127,25364.03
190128,105892.73
190129,11666.904
190130,73896.13
190131,61970.61
190132,10771.348
190133,46410.2
190134,64860.22
190135,23929.55
190136,13054.506
190137,53672.62
190138,41275.008
190139,19039.617
190140,33426.137
190141,23168.43
190142,17437.977
190143,26939.55
190144,38819.434
190145,76037.91
190146,147400.83
190147,93753.09
190148,12208.812
190149,25136.205
190150,47745.867
190151,55983.844
190152,38620.477
190153,15474.83
190154,35937.13
190155,40532.867
190156,28399.586
190157,79272.83
190158,43615.7
190159,14455.587
190160,42720.61
190161,37597.062
190162,21078.75
190163,18043.17
190164,14393.205
190165,27543.557
190166,49880.79
190167,12025.119
190168,45473.496
190169,89171.06
190170,56433.04
190171,48239.71
190172,42808.414
190173,16802.535
190174,34390.797
190175,70630.19
190176,57675.574
190177,14367.635
190178,65720.67
190179,90203.086
190180,19306.115
190181,92005.68
190182,9992.596
190183,19318.965
190184,39694.867
190185,32426.082
190186,12032.58
190187,51377.934
190188,60505.91
190189,40326.54
190190,55757.918
190191,18392.287
190192,49877.82
190193,46004.504
190194,83433.14
190195,72712.32
190196,14298.097
190197,62520.953
190198,134902.5
190199,64759.4
190200,68262.94
190201,14531.287
190202,106338.516
190203,51529.32
190204,22098.805
190205,13382.336
190206,29468.543
190207,81952.47
190208,21329.617
190209,27290.11
190210,69800.125
190211,88375.02
190212,73329.92
190213,33433.55
190214,25646.51
190215,76762.62
190216,66665.26
190217,38744.402
190218,57186.0
190219,52260.023
190220,35789.113
190221,34581.246
190222,93426.28
190223,27004.633
190224,35819.363
190225,40069.645
190226,38688.06
190227,12545.824
190228,12663.131
190229,70894.36
190230,20127.637
190231,11859.246
190232,36158.96
190233,26205.836
190234,66283.98
190235,14789.244
190236,88310.25
190237,58544.96
190238,79296.81
190239,143022.8
190240,47934.293
190241,33156.492
190242,51644.277
190243,36863.426
190244,58756.7
190245,44615.04
190246,67326.86
190247,70189.95
190248,61462.625
190249,46537.188
190250,27316.756
190251,17070.309
190252,27364.994
190253,55004.35
190254,62150.71
190255,10900.182
190256,26276.5
190257,16792.146
190258,36889.637
190259,20109.92
190260,27634.645
190261,49504.297
190262,10627.786
190263,18686.244
190264,24420.582
190265,95364.82
190266,43993.727
190267,25541.262
190268,15363.924
190269,69355.88
190270,46248.652
190271,39690.176
190272,24360.5
190273,11241.969
190274,55213.953
190275,48693.84
190276,15895.144
190277,93754.81
190278,42833.46
190279,46344.74
190280,54199.848
