id,price
188903,67953.164
188904,25475.346
188905,31201.398
188906,70587.68
188907,66337.414
188908,28113.023
188909,34388.45
188910,29703.986
188911,46967.723
188912,31876.434
188913,86251.97
188914,53485.62
188915,51363.25
188916,12755.832
188917,52846.02
188918,13173.461
188919,37922.0
188920,19472.982
188921,52798.676
188922,37669.242
188923,68974.56
188924,54267.137
188925,73647.19
188926,58165.67
188927,11828.782
188928,44995.426
188929,20581.914
188930,13525.18
188931,43930.785
188932,29532.5
188933,69288.63
188934,51998.67
188935,34682.94
188936,35733.023
188937,33543.246
188938,22697.46
188939,61769.773
188940,14202.874
188941,77419.02
188942,72785.734
188943,73278.33
188944,38908.89
188945,18178.424
188946,37142.02
188947,40834.973
188948,66157.61
188949,159085.45
188950,33505.863
188951,38285.016
188952,12208.735
188953,13436.489
188954,23427.023
188955,72205.19
188956,24759.479
188957,36104.223
188958,29578.725
188959,13136.567
188960,49500.363
188961,71535.68
188962,15566.528
188963,67612.84
188964,43225.67
188965,11969.826
188966,53309.723
188967,50447.184
188968,26597.193
188969,33961.285
188970,39371.957
188971,35357.11
188972,110819.65
188973,94226.695
188974,38143.08
188975,23935.582
188976,14791.933
188977,26923.11
188978,13406.0
188979,51588.46
188980,19726.812
188981,18262.453
188982,30940.922
188983,99510.42
188984,24899.066
188985,18547.348
188986,22811.512
188987,49450.66
188988,23300.947
188989,50653.82
188990,50289.1
188991,53461.94
188992,27560.76
188993,29642.72
188994,36486.387
188995,32393.543
188996,22396.238
188997,90954.46
188998,54369.637
188999,15931.737
189000,13129.381
189001,25172.63
189002,42365.965
189003,32193.328
189004,53370.125
189005,52155.15
189006,55801.887
189007,35507.008
189008,30533.314
189009,14389.633
189010,39269.93
189011,37179.836
189012,55053.81
189013,27217.68
189014,29012.377
189015,23708.445
189016,52661.99
189017,13341.318
189018,22176.078
189019,13335.849
189020,18679.426
189021,43259.016
189022,51487.06
189023,71142.64
189024,23220.727
189025,59869.773
189026,17229.49
189027,13604.918
189028,55129.57
189029,19562.816
189030,19509.062
189031,34677.008
189032,44573.438
189033,12584.807
189034,100493.12
189035,77006.26
189036,99938.92
189037,24429.885
189038,51499.35
189039,59082.367
189040,14414.985
189041,15409.281
189042,24735.363
189043,53881.027
189044,34991.598
189045,43165.527
189046,14239.348
189047,16404.492
189048,13294.437
189049,68575.55
189050,43927.812
189051,16672.2
189052,37438.04
189053,33908.29
189054,41655.56
189055,32897.824
189056,15023.222
189057,20803.844
189058,13508.879
189059,78061.72
189060,14615.744
189061,24761.594
189062,25213.957
189063,30140.787
189064,12803.925
189065,32211.854
189066,19490.473
189067,60035.42
189068,19586.037
189069,32650.316
189070,59428.1
189071,32593.896
189072,97423.31
189073,45158.324
189074,25874.912
189075,35525.996
189076,25500.816
189077,45727.926
189078,53930.016
189079,27851.615
189080,86988.22
189081,35548.05
189082,20986.361
189083,22349.277
189084,30708.148
189085,82948.97
189086,13622.345
189087,65169.812
189088,53708.992
189089,69559.03
189090,15575.519
189091,50575.56
189092,12436.365
189093,67096.21
189094,49343.84
189095,22778.406
189096,25919.889
189097,77083.46
189098,22285.53
189099,13918.7705
189100,13171.257
189101,41119.156
189102,144442.38
189103,52169.64
189104,11846.099
189105,48334.78
189106,51243.42
189107,24743.395
189108,34119.44
189109,61549.867
189110,12432.114
189111,13368.368
189112,24256.848
189113,100280.695
189114,14799.859
189115,19781.31
189116,18728.74
189117,20129.77
189118,34679.066
189119,26706.426
189120,74474.375
189121,50608.273
189122,12245.296
189123,19215.645
189124,37894.285
189125,102089.49
189126,17108.174
189127,35234.44
189128,19612.34
189129,15982.691
189130,102413.42
189131,53490.645
189132,23143.727
189133,84603.96
189134,23783.307
189135,54177.21
189136,90828.38
189137,24851.404
189138,13485.083
189139,12321.13
189140,12555.956
189141,13056.617
189142,13178.737
189143,11999.663
189144,14129.437
189145,85957.28
189146,34808.953
189147,27476.898
189148,35998.098
189149,36236.61
189150,49395.72
189151,26151.04
189152,46445.11
189153,37646.453
189154,14439.736
189155,12972.66
189156,69171.94
189157,13195.714
189158,12874.186
189159,30288.947
189160,37013.74
189161,13541.37
189162,13447.172
189163,33962.484
189164,15379.06
189165,22497.393
189166,151856.89
189167,20589.01
189168,21179.39
189169,36765.152
189170,68225.42
189171,12752.253
189172,57870.06
189173,14695.501
189174,41596.465
189175,12276.469
189176,36945.027
189177,57277.21
189178,76413.78
189179,15240.714
189180,71162.0
189181,22421.883
189182,17599.21
189183,53512.87
189184,77497.28
189185,16411.182
189186,103604.734
189187,108192.8
189188,56760.105
189189,13246.332
189190,40151.574
189191,17062.537
189192,54972.254
189193,41818.92
189194,61628.516
189195,14577.131
189196,13052.951
189197,16769.182
189198,27023.453
189199,13622.471
189200,27205.283
189201,28936.943
189202,17010.314
189203,27279.701
189204,18027.871
189205,35639.562
189206,37592.535
189207,89438.86
189208,24736.006
189209,36462.766
189210,64129.855
189211,13681.706
189212,14009.26
189213,55769.316
189214,113537.99
189215,33682.684
189216,62928.656
189217,44122.223
189218,77081.5
189219,17477.436
189220,48981.867
189221,33477.637
189222,41958.81
189223,53652.934
189224,18974.523
189225,25068.25
189226,54910.18
189227,53616.71
189228,15190.02
189229,70421.49
189230,23324.992
189231,66295.03
189232,42988.586
189233,33571.96
189234,51960.82
189235,64249.75
189236,63742.594
189237,36877.773
189238,45355.934
189239,20244.297
189240,37961.027
189241,13115.677
189242,14227.766
189243,56225.773
189244,29809.68
189245,39917.22
189246,14610.7705
189247,42902.66
189248,48318.508
189249,27138.629
189250,20153.19
189251,54557.68
189252,19946.799
189253,86548.08
189254,24004.84
189255,31272.64
189256,35359.973
189257,38091.914
189258,13216.1045
189259,33291.543
189260,29820.07
189261,70106.67
189262,26907.182
189263,63719.496
189264,64171.26
189265,58696.03
189266,47002.06
189267,65476.08
189268,78876.59
189269,23430.95
189270,42811.395
189271,81663.37
189272,52423.836
189273,68044.44
189274,127257.15
189275,82456.305
189276,53515.848
189277,34808.992
189278,61212.242
189279,129099.08
189280,60313.62
189281,21978.344
189282,62377.996
189283,100979.52
189284,36727.465
189285,25307.35
189286,44327.953
189287,52759.28
189288,68753.484
189289,17085.266
189290,38013.383
189291,47564.44
189292,13400.715
189293,37748.07
189294,35827.715
189295,16226.331
189296,15170.753
189297,36920.34
189298,52984.824
189299,36989.61
189300,164392.08
189301,13617.335
189302,50575.633
189303,19062.867
189304,60655.586
189305,45300.25
189306,35822.934
189307,76246.82
189308,42543.414
189309,47223.86
189310,43779.72
189311,43453.742
189312,37470.965
189313,79582.23
189314,39233.523
189315,46280.918
189316,90428.58
189317,40663.445
189318,16692.025
189319,22120.887
189320,50571.285
189321,60543.203
189322,16996.297
189323,12977.3125
189324,62500.492
189325,26308.074
189326,12624.822
189327,15372.9
189328,52159.938
189329,20402.0
189330,64084.07
189331,59356.625
189332,56872.805
189333,19409.361
189334,14073.375
189335,25435.783
189336,11930.64
189337,13827.628
189338,44761.508
189339,53704.785
189340,22663.83
189341,109722.37
189342,32645.594
189343,62283.555
189344,32178.781
189345,22393.72
189346,13656.634
189347,62841.523
189348,84819.1
189349,65746.05
189350,24035.215
189351,67983.055
189352,66610.516
189353,12697.122
189354,76211.63
189355,26116.664
189356,25132.455
189357,21474.248
189358,103132.195
189359,23234.646
189360,95076.086
189361,12733.934
189362,21883.115
189363,68997.05
189364,22230.271
189365,83217.98
189366,17286.03
189367,28346.879
189368,61632.695
189369,43917.91
189370,17173.96
189371,50876.234
189372,34109.31
189373,127018.055
189374,26978.623
189375,39317.64
189376,11935.397
189377,13348.154
189378,37673.223
189379,63082.9
189380,22030.82
189381,32478.771
189382,59902.46
189383,47744.27
189384,21520.36
189385,73709.11
189386,29003.975
189387,13011.637
189388,46290.78
189389,94439.73
189390,65634.586
189391,34538.6
189392,12936.302
189393,15151.299
189394,12251.291
189395,14553.645
189396,22312.611
189397,80244.234
189398,18280.047
189399,23978.922
189400,36641.477
189401,37070.83
189402,62687.562
189403,35704.56
189404,43968.473
189405,113779.57
189406,31494.096
189407,38794.914
189408,91943.01
189409,29178.703
189410,94016.2
189411,52619.324
189412,41485.67
189413,94226.016
189414,162691.61
189415,38093.44
189416,26371.727
189417,17395.754
189418,50317.406
189419,22740.424
189420,36452.402
189421,81030.34
189422,87218.6
189423,48936.727
189424,89429.664
189425,41730.64
189426,13097.672
189427,42737.04
189428,15377.689
189429,14592.571
189430,20360.068
189431,37186.234
189432,24300.598
189433,89676.055
189434,42614.984
189435,17224.318
189436,20296.445
189437,22657.127
189438,21796.838
189439,14868.604
189440,37644.09
189441,67947.52
189442,62821.906
189443,94102.37
189444,20122.652
189445,62101.305
189446,119413.27
189447,16077.151
189448,149828.02
189449,12248.72
189450,37698.395
189451,30701.822
189452,19325.283
189453,30277.082
189454,77003.7
189455,26115.613
189456,94475.52
189457,13035.017
189458,94486.88
189459,23543.078
189460,29601.898
189461,67605.87
189462,59886.73
189463,27122.36
189464,27081.668
189465,71088.76
189466,15781.453
189467,37635.37
189468,19438.203
189469,14679.272
189470,89018.24
189471,68735.48
189472,41726.72
189473,12803.707
189474,69341.94
189475,28093.67
189476,42072.582
189477,38372.754
189478,57698.01
189479,49418.72
189480,16739.955
189481,57297.75
189482,18628.271
189483,104689.14
189484,25133.291
189485,13018.241
189486,42997.945
189487,13628.321
189488,22010.83
189489,200279.53
189490,51381.727
189491,56013.64
189492,46227.67
189493,22000.844
189494,90408.67
189495,13261.257
189496,60560.406
189497,50770.527
189498,21821.059
189499,97628.125
189500,19350.436
189501,14530.26
189502,17254.988
189503,36725.723
189504,22187.816
189505,41099.38
189506,97987.125
189507,47611.355
189508,43617.027
189509,57710.19
189510,28446.984
189511,17495.527
189512,46522.258
189513,67125.38
189514,12679.551
189515,48858.38
189516,12762.663
189517,12318.242
189518,39564.96
189519,17655.791
189520,41274.203
189521,50901.984
189522,41409.39
189523,51027.953
189524,29035.248
189525,90353.086
189526,16357.615
189527,50566.04
189528,42911.29
189529,58685.188
189530,41736.215
189531,13048.641
189532,25187.914
189533,83077.586
189534,93881.555
189535,75331.164
189536,52768.223
189537,52931.867
189538,37047.23
189539,34083.07
189540,26063.734
189541,18008.734
189542,51107.754
189543,38413.848
189544,68006.01
189545,11429.955
189546,42686.84
189547,64968.348
189548,51693.992
189549,37449.848
189550,41269.484
189551,21001.494
189552,62056.785
189553,95677.24
189554,41721.664
189555,100093.375
189556,25085.826
189557,51322.457
189558,132160.08
189559,219312.05
189560,103307.48
189561,24571.715
189562,53694.676
189563,31940.496
189564,15601.144
189565,50847.734
189566,55530.04
189567,71786.42
189568,12809.331
189569,50098.258
189570,16307.231
189571,23808.723
189572,17102.621
189573,71081.94
189574,21194.662
189575,75267.39
189576,91195.07
189577,59876.094
189578,53711.492
189579,90254.75
189580,37218.875
189581,34353.72
189582,167327.48
189583,48472.15
189584,58067.023
189585,109830.09
189586,54277.543
189587,12173.842
189588,59233.574
189589,35142.59
189590,71812.81
189591,45768.03
189592,48696.09
189593,70625.31
189594,48658.793
189595,22709.96
189596,54360.695
189597,25660.23
189598,12169.507
189599,85386.59
189600,52485.758
189601,89945.61
189602,67077.36
189603,88240.47
189604,25747.637
189605,68821.96
189606,65770.56
189607,53971.98
189608,25912.336
189609,93714.02
189610,81054.195
189611,90175.04
189612,55688.176
189613,26999.363
189614,15475.023
189615,53310.39
189616,65048.42
189617,78315.086
189618,12274.881
189619,64185.07
189620,12879.848
189621,23258.68
189622,52029.47
189623,21489.842
189624,36676.57
189625,41103.18
189626,50957.375
189627,28567.277
189628,88247.16
189629,26481.28
189630,14208.91
189631,38111.785
189632,39428.926
189633,53231.297
189634,37325.465
189635,45230.055
189636,14901.944
189637,16245.358
189638,14010.297
189639,53208.3
189640,123947.83
189641,20371.906
189642,54607.125
189643,19630.438
189644,12100.797
189645,66687.93
189646,36626.086
189647,66593.64
189648,24280.729
189649,37058.61
189650,54760.12
189651,85215.65
189652,17072.084
189653,52762.984
189654,40861.68
189655,98919.04
189656,39093.043
189657,15756.506
189658,33977.0
189659,46824.39
189660,15898.31
189661,60474.26
189662,19298.033
189663,65618.31
189664,62744.16
189665,41475.004
189666,22985.646
189667,29653.48
189668,43383.688
189669,27613.621
189670,34894.266
189671,18432.7
189672,77002.32
189673,48785.65
189674,19035.486
189675,23520.004
189676,14039.088
189677,70408.586
189678,29837.379
189679,34815.516
189680,83272.625
189681,32595.861
189682,24341.324
189683,26608.895
189684,19240.406
189685,91102.914
189686,12100.339
189687,11889.247
189688,12481.572
189689,25549.719
189690,38486.617
189691,33657.047
189692,12746.002
189693,52444.94
189694,19172.787
189695,76286.44
189696,77357.65
189697,18507.477
189698,16905.102
189699,12822.601
189700,13786.341
189701,24296.307
189702,79321.93
189703,12032.888
189704,84827.31
189705,58280.62
189706,32165.133
189707,51986.25
189708,19451.893
189709,13958.224
189710,13790.044
189711,21755.334
189712,16630.607
189713,17575.45
189714,27961.371
189715,12738.456
189716,57541.113
189717,41375.28
189718,12619.846
189719,12445.758
189720,60655.883
189721,14581.327
189722,22981.736
189723,30204.273
189724,12961.224
189725,29343.363
189726,63138.723
189727,15409.509
189728,60182.594
189729,20964.291
189730,65962.02
189731,25309.451
189732,68356.58
189733,65915.57
189734,35326.746
189735,57560.72
189736,13585.131
189737,18887.23
189738,72714.13
189739,131465.5
189740,28382.26
189741,102085.47
189742,37663.84
189743,15021.3955
189744,63298.496
189745,34352.42
189746,50822.04
189747,31888.482
189748,51911.223
189749,20848.266
189750,12675.938
189751,54751.676
189752,16578.445
189753,51472.156
189754,68122.8
189755,91885.86
189756,13060.77
189757,88404.984
189758,22350.26
189759,125333.87
189760,62466.082
189761,13851.617
189762,72239.85
189763,24173.354
189764,53490.77
189765,29933.848
189766,86920.78
189767,12709.96
189768,15180.594
189769,13602.759
189770,53776.81
189771,13737.865
189772,13221.857
189773,51711.402
189774,46901.812
189775,24822.389
189776,141956.69
189777,13647.14
189778,19098.65
189779,49812.65
189780,12175.449
189781,12383.266
189782,44990.92
189783,108568.734
189784,67369.76
189785,59219.938
189786,72176.31
189787,109711.6
189788,49588.297
189789,18782.432
189790,24513.074
189791,26683.934
189792,13193.866
189793,43983.336
189794,75575.914
189795,85498.14
189796,88830.195
189797,29342.08
189798,26928.527
189799,42340.664
189800,32289.336
189801,60860.953
189802,43143.812
189803,18172.705
189804,12701.567
189805,39829.977
189806,30780.043
189807,12827.543
189808,16388.697
189809,50575.312
189810,12320.697
189811,62159.625
189812,53246.004
189813,78217.336
189814,42009.082
189815,13569.6
189816,20558.295
189817,72203.99
189818,32290.76
189819,64849.9
189820,41789.645
189821,51080.863
189822,33160.33
189823,17602.963
189824,98326.04
189825,69564.09
189826,22735.156
189827,26942.41
189828,28252.979
189829,23155.344
189830,12476.131
189831,52449.598
189832,60442.805
189833,46688.76
189834,18763.297
189835,13528.674
189836,59450.99
189837,34074.414
189838,24585.91
189839,37526.906
189840,79891.38
189841,38051.004
189842,23057.105
189843,38490.94
189844,35625.77
189845,48458.797
189846,33334.867
189847,79241.99
189848,41083.64
189849,15346.068
189850,32695.152
189851,84727.61
189852,13844.436
189853,37482.21
189854,50834.27
189855,12799.533
189856,25252.133
189857,15202.189
189858,40266.07
189859,44879.6
189860,13443.164
189861,20705.055
189862,21506.271
189863,21146.373
189864,77319.336
189865,39992.926
189866,17505.363
189867,71407.3
189868,36526.074
189869,36407.21
189870,41326.293
189871,49469.195
189872,17075.54
189873,34078.703
189874,39249.02
189875,31614.682
189876,44923.44
189877,50854.598
189878,57639.71
189879,70899.69
189880,27951.266
189881,93913.75
189882,63816.754
189883,30521.02
189884,34415.625
189885,29465.785
189886,76982.4
189887,41021.855
189888,112069.83
189889,24182.23
189890,23409.1
189891,25080.934
189892,49035.777
189893,21217.754
189894,29111.639
189895,36910.12
189896,17748.307
189897,32345.502
189898,68443.06
189899,20254.566
189900,21868.576
189901,51832.316
189902,15353.206
189903,51811.78
189904,228808.81
189905,41461.555
189906,55207.45
189907,62333.676
189908,15718.295
189909,67585.11
189910,17356.838
189911,101676.625
189912,94840.23
189913,15640.543
189914,53467.94
189915,53766.152
189916,60707.934
189917,73492.164
189918,24066.361
189919,59964.863
189920,70630.38
189921,62233.65
189922,23021.887
189923,69191.44
189924,23669.197
189925,50790.734
189926,83720.85
189927,18183.092
189928,106784.055
189929,67552.695
189930,13551.138
189931,40518.543
189932,29490.059
189933,18069.234
189934,21954.254
189935,12216.183
189936,34522.625
189937,12508.662
189938,12820.194
189939,12592.072
189940,28451.432
189941,56664.93
189942,55579.426
189943,63114.84
189944,82239.18
189945,28948.734
189946,21691.115
189947,12375.698
189948,53554.3
189949,14955.011
189950,24222.148
189951,38680.86
189952,99027.65
189953,80319.016
189954,12682.295
189955,13078.238
189956,12796.549
189957,39086.133
189958,36256.95
189959,98278.94
189960,44168.566
189961,73386.9
189962,66888.63
189963,32198.086
189964,55442.37
189965,13525.518
189966,13557.413
189967,44088.555
189968,42579.43
189969,25002.598
189970,12742.871
189971,56442.285
189972,78940.94
189973,59347.64
189974,50547.6
189975,60039.594
189976,15026.685
189977,40405.79
189978,12878.397
189979,46573.01
189980,81705.76
189981,37375.312
189982,47042.543
189983,20016.63
189984,59250.96
189985,43702.715
189986,64681.316
189987,28745.771
189988,12166.467
189989,95575.81
189990,60935.004
189991,54565.23
189992,22907.225
189993,99160.85
189994,33766.562
189995,36664.61
189996,69134.234
189997,14373.707
189998,42133.273
189999,15145.158
190000,72264.414
190001,60466.56
190002,24898.45
190003,36787.16
190004,25327.803
190005,38170.04
190006,91195.625
190007,40533.03
190008,104620.15
190009,42207.98
190010,28275.84
190011,51959.586
190012,52633.95
190013,92190.96
190014,28951.045
190015,28078.762
190016,12027.288
190017,24205.926
190018,81028.93
190019,89028.18
190020,29642.135
190021,52199.656
190022,59649.1
190023,36430.836
190024,136901.42
190025,34572.164
190026,35894.06
190027,13692.657
190028,25359.54
190029,46695.71
190030,30667.066
190031,53047.715
190032,42752.094
190033,27207.1
190034,12192.101
190035,42094.625
190036,15219.18
190037,33761.08
190038,56373.56
190039,32000.592
190040,14279.2705
190041,50584.766
190042,80312.64
190043,107353.88
190044,13371.326
190045,23475.297
190046,17935.338
190047,35156.52
190048,12972.261
190049,81034.19
190050,109538.664
190051,21419.605
190052,25128.334
190053,34263.473
190054,17609.473
190055,30086.912
190056,12535.864
190057,24051.352
190058,87899.09
190059,39086.355
190060,39723.785
190061,58604.15
190062,84538.39
190063,37466.676
190064,77344.72
190065,24564.055
190066,89672.96
190067,44540.61
190068,65710.54
190069,56852.133
190070,57871.574
190071,13463.863
190072,33169.414
190073,12071.452
190074,28483.39
190075,49170.375
190076,20172.004
190077,40903.77
190078,12440.857
190079,24229.51
190080,54653.938
190081,45197.02
190082,52912.793
190083,57714.777
190084,12958.324
190085,75460.98
190086,29207.713
190087,58838.31
190088,16798.623
190089,18558.336
190090,16293.523
190091,14212.074
190092,13330.651
190093,66304.86
190094,44630.22
190095,12169.886
190096,17207.396
190097,37529.32
190098,55533.477
190099,28839.518
190100,33175.7
190101,43078.42
190102,13740.645
190103,37026.805
190104,26164.543
190105,37514.973
190106,34671.03
190107,13589.3125
190108,96545.18
190109,114111.67
190110,86147.44
190111,18269.555
190112,39005.523
190113,99756.984
190114,60197.234
190115,14197.488
190116,32602.383
190117,53249.117
190118,24794.752
190119,38004.656
190120,18323.346
190121,14015.272
190122,41371.062
190123,49411.9
190124,35868.65
190125,114767.46
190126,35333.473
190127,25140.041
190128,106148.375
190129,13033.174
190130,72357.12
190131,63159.36
190132,12767.982
190133,47413.28
190134,68967.95
190135,23982.814
190136,13578.387
190137,53202.016
190138,41958.33
190139,18996.412
190140,33541.12
190141,23673.031
190142,17516.969
190143,25776.506
190144,38640.86
190145,75408.91
190146,141328.62
190147,94824.73
190148,13082.843
190149,24544.188
190150,49091.78
190151,56130.4
190152,38577.406
190153,17327.8
190154,36348.83
190155,40412.062
190156,27477.438
190157,76483.336
190158,42668.406
190159,14791.513
190160,41945.92
190161,37635.76
190162,21439.127
190163,18956.377
190164,15057.593
190165,27245.826
190166,49862.11
190167,12847.456
190168,46450.625
190169,92213.11
190170,56435.324
190171,48783.07
190172,42278.89
190173,17110.77
190174,35687.586
190175,69493.98
190176,56332.836
190177,14950.918
190178,66997.805
190179,92304.05
190180,19231.482
190181,92021.17
190182,12114.42
190183,19113.748
190184,39259.055
190185,32440.367
190186,12900.086
190187,52021.15
190188,61148.44
190189,40300.74
190190,55336.223
190191,17556.535
190192,50107.535
190193,47085.51
190194,82961.414
190195,72020.45
190196,15181.624
190197,62458.13
190198,139272.25
190199,62708.824
190200,68545.85
190201,15496.732
190202,103605.86
190203,52258.035
190204,22359.934
190205,13559.222
190206,28913.744
190207,83830.73
190208,22010.012
190209,26461.691
190210,69821.34
190211,88987.17
190212,72555.3
190213,34184.645
190214,25029.412
190215,76879.96
190216,68475.086
190217,39189.785
190218,56712.42
190219,52381.91
190220,35144.465
190221,35001.457
190222,92373.03
190223,26256.363
190224,36519.09
190225,39679.07
190226,40629.48
190227,13556.785
190228,13023.093
190229,70914.34
190230,19862.283
190231,13104.992
190232,36129.383
190233,25779.068
190234,67186.266
190235,14423.307
190236,92520.51
190237,58248.777
190238,79566.44
190239,137646.27
190240,49324.258
190241,34480.785
190242,51185.22
190243,37537.883
190244,59022.92
190245,45199.24
190246,68041.234
190247,68737.93
190248,61340.33
190249,47548.188
190250,25580.621
190251,15861.454
190252,27185.465
190253,54354.17
190254,62493.855
190255,12633.416
190256,25941.828
190257,17077.41
190258,37400.914
190259,20236.879
190260,26168.96
190261,46292.035
190262,12208.429
190263,18749.086
190264,24346.645
190265,94132.07
190266,45138.008
190267,24814.4
190268,14934.928
190269,70155.43
190270,45072.77
190271,39280.367
190272,24632.258
190273,12501.891
190274,54150.58
190275,48938.152
190276,16264.436
190277,94886.03
190278,42242.273
190279,44371.9
190280,54146.938
